기준년월,행정동코드,행정동명,연령대,평균이용금액,평균이용건수
202512,2629059000,남구 용호3동,30대,18107663,666
202512,2629059000,남구 용호3동,40대,30509525,969
202512,2629059000,남구 용호3동,50대,50054600,1647
202512,2629059000,남구 용호3동,60대이상,92695236,2824
202512,2629060000,남구 용호4동,20대,7816503,577
202512,2629060000,남구 용호4동,20대미만,623429,54
202512,2629060000,남구 용호4동,30대,12167036,452
202512,2629060000,남구 용호4동,40대,32626719,821
202512,2629060000,남구 용호4동,50대,33193290,948
202512,2629060000,남구 용호4동,60대이상,72575633,1492
202512,2629061000,남구 용당동,20대,14830077,1011
202512,2629061000,남구 용당동,20대미만,1040992,150
202512,2629061000,남구 용당동,30대,22218885,610
202512,2629061000,남구 용당동,40대,57374262,943
202512,2629061000,남구 용당동,50대,88919305,1286
202512,2629061000,남구 용당동,60대이상,99319707,1154
202512,2629062000,남구 감만1동,20대,7170824,363
202512,2629062000,남구 감만1동,20대미만,132107,15
202512,2629062000,남구 감만1동,30대,12192723,492
202512,2629062000,남구 감만1동,40대,34329799,566
202512,2629062000,남구 감만1동,50대,59731516,842
202512,2629062000,남구 감만1동,60대이상,58284763,829
202512,2629063000,남구 감만2동,20대,2533969,131
202512,2629063000,남구 감만2동,20대미만,198987,30
202512,2629063000,남구 감만2동,30대,6040623,217
202512,2629063000,남구 감만2동,40대,12142166,380
202512,2629063000,남구 감만2동,50대,20116590,595
202512,2629063000,남구 감만2동,60대이상,35724400,973
202512,2629064500,남구 우암동,20대,7147831,295
202512,2629064500,남구 우암동,20대미만,409892,52
202512,2629064500,남구 우암동,30대,15807804,521
202512,2629064500,남구 우암동,40대,32412885,810
202512,2629064500,남구 우암동,50대,42164365,1095
202512,2629064500,남구 우암동,60대이상,62366240,1805
202512,2629068000,남구 문현1동,20대,2911574,227
202512,2629068000,남구 문현1동,20대미만,346396,40
202512,2629068000,남구 문현1동,30대,7117103,302
202512,2629068000,남구 문현1동,40대,15919201,527
202512,2629068000,남구 문현1동,50대,18319972,722
202512,2629068000,남구 문현1동,60대이상,22568677,885
202512,2629069000,남구 문현2동,20대,37468410,2047
202512,2629069000,남구 문현2동,20대미만,2124814,142
202512,2629069000,남구 문현2동,30대,76067281,3354
202512,2629069000,남구 문현2동,40대,74934639,2654
202512,2629069000,남구 문현2동,50대,73933529,2000
202512,2629069000,남구 문현2동,60대이상,70485492,1562
202512,2629070000,남구 문현3동,20대,11447717,700
202512,2629070000,남구 문현3동,20대미만,1054769,104
202512,2629070000,남구 문현3동,30대,26749288,981
202512,2629070000,남구 문현3동,40대,47126835,1441
202512,2629070000,남구 문현3동,50대,51628370,1758
202512,2629070000,남구 문현3동,60대이상,78145895,2281
202512,2629071000,남구 문현4동,20대,6198138,323
202512,2629071000,남구 문현4동,20대미만,457110,55
202512,2629071000,남구 문현4동,30대,15873798,556
202512,2629071000,남구 문현4동,40대,25704897,734
202512,2629071000,남구 문현4동,50대,44924428,1009
202512,2629071000,남구 문현4동,60대이상,57478740,1368
202512,2632051000,북구 구포1동,20대,13789612,829
202512,2632051000,북구 구포1동,20대미만,753405,64
202512,2632051000,북구 구포1동,30대,36639535,1519
202512,2632051000,북구 구포1동,40대,54244126,2090
202512,2632051000,북구 구포1동,50대,118564790,3809
202512,2632051000,북구 구포1동,60대이상,259996643,7352
202512,2632052000,북구 구포2동,20대,20855494,1128
202512,2632052000,북구 구포2동,20대미만,1336843,119
202512,2632052000,북구 구포2동,30대,40780535,1584
202512,2632052000,북구 구포2동,40대,75565927,1845
202512,2632052000,북구 구포2동,50대,88385441,2461
202512,2632052000,북구 구포2동,60대이상,113355868,2901
202512,2632052100,북구 구포3동,20대,10453002,776
202512,2632052100,북구 구포3동,20대미만,1112019,130
202512,2632052100,북구 구포3동,30대,16350433,633
202512,2632052100,북구 구포3동,40대,27486880,924
202512,2632052100,북구 구포3동,50대,41255029,1475
202512,2632052100,북구 구포3동,60대이상,49595044,1676
202512,2632053000,북구 금곡동,20대,12208336,817
202512,2632053000,북구 금곡동,20대미만,1188763,151
202512,2632053000,북구 금곡동,30대,32749323,1337
202512,2632053000,북구 금곡동,40대,55142595,1866
202512,2632053000,북구 금곡동,50대,82875420,2786
202512,2632053000,북구 금곡동,60대이상,120496476,3647
202512,2632054100,북구 화명1동,20대,17073486,990
202512,2632054100,북구 화명1동,20대미만,1768090,135
202512,2632054100,북구 화명1동,30대,56986547,1831
202512,2632054100,북구 화명1동,40대,82612662,2614
202512,2632054100,북구 화명1동,50대,94337135,3365
202512,2632054100,북구 화명1동,60대이상,115949567,4075
202512,2632054200,북구 화명2동,20대,9955037,516
202512,2632054200,북구 화명2동,20대미만,510413,53
202512,2632054200,북구 화명2동,30대,21143482,729
202512,2632054200,북구 화명2동,40대,28520306,903
202512,2632054200,북구 화명2동,50대,40390302,1205
202512,2632054200,북구 화명2동,60대이상,48370325,1319
202512,2632054300,북구 화명3동,20대,65710171,3474
202512,2632054300,북구 화명3동,20대미만,8894177,659
202512,2632054300,북구 화명3동,30대,115102736,4011
202512,2632054300,북구 화명3동,40대,192243932,5015
202512,2632054300,북구 화명3동,50대,193725808,5415
202512,2632054300,북구 화명3동,60대이상,172945663,4796
202512,2632055000,북구 덕천1동,20대,12814142,785
202512,2632055000,북구 덕천1동,20대미만,597570,56
202512,2632055000,북구 덕천1동,30대,32459612,1418
202512,2632055000,북구 덕천1동,40대,47065728,1290
202512,2632055000,북구 덕천1동,50대,72769481,1811
202512,2632055000,북구 덕천1동,60대이상,134086097,2758
202512,2632056000,북구 덕천2동,20대,104838409,3244
202512,2632056000,북구 덕천2동,20대미만,6911369,334
202512,2632056000,북구 덕천2동,30대,225358598,5507
202512,2632056000,북구 덕천2동,40대,362945930,7807
202512,2632056000,북구 덕천2동,50대,586394625,11891
202512,2632056000,북구 덕천2동,60대이상,1004114579,20163
202512,2632056100,북구 덕천3동,20대,1676034,163
202512,2632056100,북구 덕천3동,20대미만,94462,14
202512,2632056100,북구 덕천3동,30대,3752429,210
202512,2632056100,북구 덕천3동,40대,6265393,213
202512,2632056100,북구 덕천3동,50대,5910329,329
202512,2632056100,북구 덕천3동,60대이상,9413846,462
202512,2632057100,북구 만덕1동,20대,8584877,439
202512,2632057100,북구 만덕1동,20대미만,345828,46
202512,2632057100,북구 만덕1동,30대,32091835,1225
202512,2632057100,북구 만덕1동,40대,43228213,1276
202512,2632057100,북구 만덕1동,50대,49342138,1157
202512,2632057100,북구 만덕1동,60대이상,75035699,1602
202512,2632057200,북구 만덕2동,20대,11361907,793
202512,2632057200,북구 만덕2동,20대미만,1264144,139
202512,2632057200,북구 만덕2동,30대,32891757,1352
202512,2632057200,북구 만덕2동,40대,51104145,1812
202512,2632057200,북구 만덕2동,50대,55493761,2180
202512,2632057200,북구 만덕2동,60대이상,100253033,3777
202512,2632057300,북구 만덕3동,20대,8141385,493
202512,2632057300,북구 만덕3동,20대미만,709217,73
202512,2632057300,북구 만덕3동,30대,15094339,654
202512,2632057300,북구 만덕3동,40대,27216804,868
202512,2632057300,북구 만덕3동,50대,28534078,1034
202512,2632057300,북구 만덕3동,60대이상,47855661,1624
202512,2635051000,해운대구 우1동,20대,92807192,3718
202512,2635051000,해운대구 우1동,20대미만,8109454,498
202512,2635051000,해운대구 우1동,30대,150413874,4117
202512,2635051000,해운대구 우1동,40대,194819013,4405
202512,2635051000,해운대구 우1동,50대,174865348,4317
202512,2635051000,해운대구 우1동,60대이상,229439579,4355
202512,2635052000,해운대구 우2동,20대,282189771,6425
202512,2635052000,해운대구 우2동,20대미만,14872504,784
202512,2635052000,해운대구 우2동,30대,916717784,9208
202512,2635052000,해운대구 우2동,40대,993387163,9448
202512,2635052000,해운대구 우2동,50대,809715484,7501
202512,2635052000,해운대구 우2동,60대이상,678095337,6703
202512,2635052500,해운대구 우3동,20대,25914037,997
202512,2635052500,해운대구 우3동,20대미만,2504352,195
202512,2635052500,해운대구 우3동,30대,64483416,1706
202512,2635052500,해운대구 우3동,40대,123130160,2795
202512,2635052500,해운대구 우3동,50대,108812598,2636
202512,2635052500,해운대구 우3동,60대이상,153091953,3383
202512,2635053000,해운대구 중1동,20대,106657626,4330
202512,2635053000,해운대구 중1동,20대미만,8828111,583
202512,2635053000,해운대구 중1동,30대,212078493,5789
202512,2635053000,해운대구 중1동,40대,292994783,6698
202512,2635053000,해운대구 중1동,50대,283309135,6088
202512,2635053000,해운대구 중1동,60대이상,320248620,6399
202512,2635054000,해운대구 중2동,20대,17252935,509
202512,2635054000,해운대구 중2동,20대미만,1590996,46
202512,2635054000,해운대구 중2동,30대,49232064,810
202512,2635054000,해운대구 중2동,40대,53297414,951
202512,2635054000,해운대구 중2동,50대,49464519,1025
202512,2635054000,해운대구 중2동,60대이상,53046554,1107
202512,2635055100,해운대구 좌1동,20대,42649033,1966
202512,2635055100,해운대구 좌1동,20대미만,4437216,286
202512,2635055100,해운대구 좌1동,30대,85193923,2393
202512,2635055100,해운대구 좌1동,40대,136196211,3464
202512,2635055100,해운대구 좌1동,50대,184849802,4850
202512,2635055100,해운대구 좌1동,60대이상,224801347,6166
202512,2635055200,해운대구 좌2동,20대,39452361,2319
202512,2635055200,해운대구 좌2동,20대미만,5339853,379
202512,2635055200,해운대구 좌2동,30대,83265281,2873
202512,2635055200,해운대구 좌2동,40대,122434954,3433
202512,2635055200,해운대구 좌2동,50대,107317863,3289
202512,2635055200,해운대구 좌2동,60대이상,106617196,3514
202512,2635055300,해운대구 좌3동,20대,3782409,277
202512,2635055300,해운대구 좌3동,20대미만,603949,58
202512,2635055300,해운대구 좌3동,30대,7878114,329
202512,2635055300,해운대구 좌3동,40대,15525455,531
202512,2635055300,해운대구 좌3동,50대,15221598,667
202512,2635055300,해운대구 좌3동,60대이상,16891018,739
202512,2635055400,해운대구 좌4동,20대,19665249,754
202512,2635055400,해운대구 좌4동,20대미만,1402418,112
202512,2635055400,해운대구 좌4동,30대,86952276,1548
202512,2635055400,해운대구 좌4동,40대,170056105,2747
202512,2635055400,해운대구 좌4동,50대,197301852,3172
202512,2635055400,해운대구 좌4동,60대이상,333565797,4384
202512,2635056000,해운대구 송정동,20대,27562777,1033
202512,2635056000,해운대구 송정동,20대미만,1759891,110
202512,2635056000,해운대구 송정동,30대,63670020,1530
202512,2635056000,해운대구 송정동,40대,71707734,1828
202512,2635056000,해운대구 송정동,50대,87232633,2188
202512,2635056000,해운대구 송정동,60대이상,101802513,2365
202512,2635057000,해운대구 반여1동,20대,33454154,1787
202512,2635057000,해운대구 반여1동,20대미만,4636328,354
202512,2635057000,해운대구 반여1동,30대,80103457,2694
202512,2635057000,해운대구 반여1동,40대,151472419,3759
202512,2635057000,해운대구 반여1동,50대,172165057,4669
202512,2635057000,해운대구 반여1동,60대이상,241127240,5895
202512,2635058000,해운대구 반여2동,20대,4820722,360
202512,2635058000,해운대구 반여2동,20대미만,438342,47
202512,2635058000,해운대구 반여2동,30대,10240421,547
202512,2635058000,해운대구 반여2동,40대,18258980,807
202512,2635058000,해운대구 반여2동,50대,32429024,1406
202512,2635058000,해운대구 반여2동,60대이상,63811094,2679
202512,2635059000,해운대구 반여3동,20대,2397942,198
202512,2635059000,해운대구 반여3동,20대미만,96169,11
202512,2635059000,해운대구 반여3동,30대,3885658,254
202512,2635059000,해운대구 반여3동,40대,6714703,342
202512,2635059000,해운대구 반여3동,50대,9864678,557
202512,2635059000,해운대구 반여3동,60대이상,21419815,971
202512,2635059500,해운대구 반여4동,20대,2829738,238
202512,2635059500,해운대구 반여4동,20대미만,379660,61
202512,2635059500,해운대구 반여4동,30대,6544422,357
202512,2635059500,해운대구 반여4동,40대,11196442,435
202512,2635059500,해운대구 반여4동,50대,15066277,525
202512,2635059500,해운대구 반여4동,60대이상,13748648,562
202512,2635061000,해운대구 반송1동,20대,14861326,1216
202512,2635061000,해운대구 반송1동,20대미만,1707097,177
202512,2635061000,해운대구 반송1동,30대,14418392,733
202512,2635061000,해운대구 반송1동,40대,26291227,967
202512,2635061000,해운대구 반송1동,50대,42805747,1500
202512,2635061000,해운대구 반송1동,60대이상,70675022,2208
202512,2635062000,해운대구 반송2동,20대,8748105,562
202512,2635062000,해운대구 반송2동,20대미만,907894,80
202512,2635062000,해운대구 반송2동,30대,17344830,808
202512,2635062000,해운대구 반송2동,40대,33811591,1265
202512,2635062000,해운대구 반송2동,50대,55278704,2185
202512,2635062000,해운대구 반송2동,60대이상,98001072,3753
202512,2635065000,해운대구 재송1동,20대,32275856,1847
202512,2635065000,해운대구 재송1동,20대미만,3866640,295
202512,2635065000,해운대구 재송1동,30대,76937501,2900
202512,2635065000,해운대구 재송1동,40대,157711214,4133
202512,2635065000,해운대구 재송1동,50대,158887558,3657
202512,2635065000,해운대구 재송1동,60대이상,184181041,4301
202512,2635066000,해운대구 재송2동,20대,18854615,895
202512,2635066000,해운대구 재송2동,20대미만,1667122,135
202512,2635066000,해운대구 재송2동,30대,26663190,1065
202512,2635066000,해운대구 재송2동,40대,41941590,1334
202512,2635066000,해운대구 재송2동,50대,67484854,1965
202512,2635066000,해운대구 재송2동,60대이상,77304323,2471
202512,2638051000,사하구 괴정1동,20대,18710123,1008
